CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsReligiousHate
Ugh2MdXbI9AneXgCoAEC,9pr1oE34bIM,stef i agree the facts on this case are grey however you have to realize that cops are getting caught in acts of unjustified violence on a daily bases now its getting caught on video and its writing a narrative of brutality and thuggery the public will not tolerate any longer police brutality recording the police is dangerous but necessary,False,False,False,False,False,False,False,False
Ugh3WIcv7jaQDXgCoAEC,9pr1oE34bIM,i watched your zimmerman case video and you are full of shit i can smell the hate seeping out of you you bringing up rap music and what he listens to it or his sound cloud is nothing more to make his charcter look as foolish and dangerous as possible to who ever wants to respond to it this fuck you az well you go through so much effort to destroy mike brown character by bringing up his smoking habits which have nothing to do with why he got shot your tone and the perfectly chosen words you use really makes brown look like he was unstable look at how much detail u went trhu to slay brown character,True,True,False,False,True,False,False,False
Ugh4W1Xv2z1RHHgCoAEC,9pr1oE34bIM,remember the looting stealing by the blacks is purely and only to gain free goods all in the name of mike brown yea right it an excuse to steal pure and simple a good concise introspective steffan some folks live off grievance this follows perfectly after the white guilt segment keep em rollin,True,False,False,False,False,True,True,False
Ugh5kjvkxD4YyXgCoAEC,9pr1oE34bIM,pants up do not loot,False,False,False,False,False,False,False,False
Ugh6Rrla1CUaKHgCoAEC,9pr1oE34bIM,you call yourself a researcher and that you plan is examine the facts yet you mention bullshit rumours trayvon martin had iced tea and skittles those were the facts speculation and victim blaming is what you are actually doing stop trying to pretend yo examining the facts,True,True,False,True,False,False,False,False
Ugh8Gxx774pX-ngCoAEC,9pr1oE34bIM,bottom line michael brown was a drug addict criminal a violent criminal so why should anyone feel bad he got killed unless you are a criminal yourself,True,True,False,False,False,False,False,False
Ugh9AIys7D6LJngCoAEC,9pr1oE34bIM,i just want to know if he was shot in the back or the front that will pretty much tell the story if he was shot in the back none of the rest matters,False,False,False,False,False,False,False,False
UghapSmu_S6V1ngCoAEC,9pr1oE34bIM,hahahahaha molyneux reciting rap lyrics too intense,False,False,False,False,False,False,False,False
Ughb1qQnc8c0EXgCoAEC,9pr1oE34bIM,deadly force very fine line im not on either side but its brutal out there and theres no winning,False,False,False,False,False,False,False,False
UghbgJ4nLrHdm3gCoAEC,9pr1oE34bIM,i was for michael brown but after much research i see my opinion that if a man is dangerous enough that he can rob a store without a weapon he is dangerous and is a criminal anything but a gentle giant and proof shows brown attacked wilson who was a peace officer from the beginning this was not a race issue our government through media has created a race issue out of it this is more of an attack on our constitutional rights than it is anything,False,False,False,False,False,False,False,False
UghBotl7zRd2y3gCoAEC,9pr1oE34bIM,here i was thinking i was getting a bunch of facts lean is not made with skittles and iced tea wilson did not know about the robbery this video is a bunch of poppy cock thank you for wasting my time,True,True,False,True,False,False,False,False
UghcswFNrJR9a3gCoAEC,9pr1oE34bIM,i take it your against medical cannabis and just because the guy liked a couple face book fighting pages does not mean he is necessarily aggressive,False,False,False,False,False,False,False,False
UghCYfz3QB2s-ngCoAEC,9pr1oE34bIM,lol trayvon online name was nolimitnigga how is it again people got mad that a piece of human trash like that got shot,True,True,False,True,False,True,True,False
UghdLFHV6E_xmHgCoAEC,9pr1oE34bIM,oh brown was armed two very big muscular arms,False,False,False,False,False,False,False,False
UghDRZ15Ww_vjHgCoAEC,9pr1oE34bIM,at no time was it reported that mr brown approached the officer it was the officer that engaged the young men mr brown ran away from the officer who was reported to have fired on him while he was in flight it is inconsistent that he would have turned and confront the cop who had already hit him with one bullet you might not like black folks but you should not listen to spin in this video you have given no weight to the eye witness reports this video is to discredit the dead young man,False,False,False,False,False,False,False,False
UghDVbAiniC1pXgCoAEC,9pr1oE34bIM,nicely done,False,False,False,False,False,False,False,False
Ughe12cIXpEcVngCoAEC,9pr1oE34bIM,mr stefan molyneux all mr wilson had to do was just drive off there are multifple stories so therefore both deserve a fair trial wilson as a law enforcer should be firm about what happened and what he did it would be good if wilson speaks i would truly respect him as an officer if he would talk to the public it seems as if he hiding,False,False,False,False,False,False,False,False
UghFPq5wKq9DUHgCoAEC,9pr1oE34bIM,for all you people saying the cop was justified heres a new video with more witnesses saying mr brown had his hands up http www cnn com    us ferguson michael brown shooting witnesses,False,False,False,False,False,False,False,False
UghFVM1KyMmjn3gCoAEC,9pr1oE34bIM,my big problem with this case is not so much the shooting of michael brown but the militarized police response against primarily peaceful protesters and the police suppression of media coverage,False,False,False,False,False,False,False,False
UghFx20XhyTsHngCoAEC,9pr1oE34bIM,yea fuck that store clerk to how dare he try to do his job,True,True,False,True,True,False,False,False
UghgLjufjzFvTngCoAEC,9pr1oE34bIM,all this info being put out about mike brown why is nobody bringing up the fact off darrin wilson tested positive for illegal mood altering non prescription steroids in his post shooting toxicology test one also has to wonder if this info was given to the grand jury doubtful,False,False,False,False,False,False,False,False
UghgXK75U-9JnHgCoAEC,9pr1oE34bIM,great vid,False,False,False,False,False,False,False,False
UghH4PsrC-Bt2HgCoAEC,9pr1oE34bIM,the only real question that needs to be asked is this why would mike brown rush a cop who has already drawn his weapon and has already shot at him the way you answer will show your true colors to think that a black male would disregard his own life to kill a cop and escalate his punishment from probation for petty theft to the death penalty for killing a cop is utterly absurd if you truly believe that someone who was going to start college the next week would do that then i am sorry but you are a racist,False,False,False,False,False,False,False,False
UghivPrM-uOduXgCoAEC,9pr1oE34bIM,this  year old was just another useless negro who could barely pass inner city high school i am glad he was shot dead on the street like a dog,True,False,False,False,False,True,True,False
UghjblOeosNPsngCoAEC,9pr1oE34bIM,very moving very thought out,False,False,False,False,False,False,False,False
Ughjgdd4UTKJxXgCoAEC,9pr1oE34bIM,how can the police concentrate on any investigation with all these people if they can be called that misbehaving i hope this investigation gets all cancelled until they can behave and they let the police work everyone says this guy committed suicide by cop by attacking the police in the first place how more clear can this be you just do not disrespect the police that way,True,True,False,True,False,False,False,False
UghjHES-fqXJHHgCoAEC,9pr1oE34bIM,lmfao,False,False,False,False,False,False,False,False
UghJltB-F0u8p3gCoAEC,9pr1oE34bIM,you are the man stefan,False,False,False,False,False,False,False,False
UghjQVeY1l_NJHgCoAEC,9pr1oE34bIM,agree people are up in arms but they need to find out more information before rioting thinking that getting high or doing drugs then robbing a store carelessly and then walking in the middle of the street and screaming at a cop attacking and reaching for the gun is unarmed not to mention his size either then people are very gullible i find it funny how all races are racist to each other and blacks are racist to whites but every single time someone is racist to a black person then everyone throws their hands up and gets pissed off at white people i am not a racist person but i do not want to sit here while everyone believes that white people are the only racist people just because what happened in the past makes me sick to think i have to grow up in this generation,False,False,False,False,False,False,False,False
